Date,RELIANCE_NS_AdjClose,RELIANCE_NS_Close,RELIANCE_NS_High,RELIANCE_NS_Low,RELIANCE_NS_Open,RELIANCE_NS_Volume,returns,volatility_30d,momentum_5d,momentum_20d,sma_50,sma_200,sector_ITBEES_NS_AdjClose,sector_ITBEES_NS_Close,macro_NSEI_AdjClose,macro_NSEI_Close,comm_CL_F_AdjClose,comm_CL_F_Close,econ_IND_GDP,econ_IND_CPI,econ_US_RATE,credit_score,avg_sentiment_score
2022-01-25,1079.8572998046875,1095.2545166015625,1102.361572265625,1063.757080078125,1084.31689453125,24510205.0,-0.0019554301376552,0.242835191916949,-0.0589062398935138,-0.0104623185221038,1091.1265747070313,1144.516216430664,35.599998474121094,35.599998474121094,17277.94921875,17277.94921875,85.5999984741211,85.5999984741211,6.48422363033757,4.95303550973656,,49.36054962185321,0.0
2022-01-27,1063.863525390625,1079.03271484375,1087.3397216796875,1066.5491943359375,1078.0635986328125,20020431.0,-0.0148110073589864,0.242835191916949,-0.0727712979427201,-0.0104623185221038,1091.1265747070313,1144.516216430664,34.439998626708984,34.439998626708984,17110.150390625,17110.150390625,86.61000061035156,86.61000061035156,6.48422363033757,4.95303550973656,,48.97182348550168,0.0
2022-01-28,1062.83984375,1077.994384765625,1096.4774169921875,1074.5562744140625,1091.4471435546875,14667727.0,-0.0009622302261459,0.242835191916949,-0.0571556320890374,-0.0104623185221038,1091.1265747070313,1144.516216430664,34.720001220703125,34.720001220703125,17101.94921875,17101.94921875,86.81999969482422,86.81999969482422,6.48422363033757,4.95303550973656,,49.65628197606557,0.0
2022-01-31,1085.931884765625,1101.41552734375,1110.55322265625,1087.3858642578125,1089.23193359375,12143683.0,0.0217267363012565,0.242835191916949,-0.036826109076759,-0.0104623185221038,1091.1265747070313,1144.516216430664,35.70000076293945,35.70000076293945,17339.849609375,17339.849609375,88.1500015258789,88.1500015258789,6.48422363033757,4.95303550973656,,50.02932836683338,0.0
2022-02-01,1082.337158203125,1097.7696533203125,1117.1064453125,1083.186279296875,1111.2916259765625,13200509.0,-0.0033102689155092,0.242835191916949,0.0003365478941048,-0.0104623185221038,1091.1265747070313,1144.516216430664,36.27999877929688,36.27999877929688,17576.849609375,17576.849609375,88.19999694824219,88.19999694824219,6.48422363033757,4.95303550973656,,50.39796281653447,0.0
2022-02-02,1084.5439453125,1100.0079345703125,1110.830078125,1096.1082763671875,1110.830078125,10017691.0,0.0020389091260977,0.242835191916949,0.0043400600326173,-0.0303282980804512,1091.1265747070313,1144.516216430664,36.68999862670898,36.68999862670898,17780.0,17780.0,88.26000213623047,88.26000213623047,6.48422363033757,4.95303550973656,,49.880438063166544,0.0
2022-02-03,1070.5294189453125,1085.793701171875,1108.268798828125,1083.232421875,1103.9075927734375,9572839.0,-0.0129220456467067,0.242835191916949,0.0062657412305209,-0.047315408864711,1091.1265747070313,1144.516216430664,35.95000076293945,35.95000076293945,17560.19921875,17560.19921875,90.2699966430664,90.2699966430664,6.48422363033757,4.95303550973656,,48.86397168852935,0.0
2022-02-04,1060.7694091796875,1075.89453125,1083.809326171875,1071.187255859375,1080.37109375,11061241.0,-0.0091169935107814,0.242835191916949,-0.0019480212211535,-0.0352577723836967,1091.1265747070313,1144.516216430664,35.86000061035156,35.86000061035156,17516.30078125,17516.30078125,92.30999755859376,92.30999755859376,6.48422363033757,4.95303550973656,,49.31063868914877,0.0
2022-02-07,1054.3084716796875,1069.34130859375,1087.662841796875,1063.757080078125,1080.8326416015625,10714467.0,-0.0060908030002452,0.242835191916949,-0.0291209914080041,-0.0488094334758172,1091.1265747070313,1144.516216430664,35.38999938964844,35.38999938964844,17213.599609375,17213.599609375,91.31999969482422,91.31999969482422,6.48422363033757,4.95303550973656,,48.78676924961505,0.0
2022-02-08,1072.031005859375,1087.316650390625,1089.1396484375,1066.0645751953125,1075.5946044921875,12060849.0,0.0168096289233572,0.242835191916949,-0.0095221274310308,-0.0336138087899426,1091.1265747070313,1144.516216430664,35.400001525878906,35.400001525878906,17266.75,17266.75,89.36000061035156,89.36000061035156,6.48422363033757,4.95303550973656,,49.684290558435954,0.0
2022-02-09,1084.5211181640625,1099.98486328125,1101.6923828125,1088.2166748046875,1094.2852783203125,11486225.0,0.0116508871818263,0.242835191916949,-2.1047693397946432e-05,-0.029341761644128,1091.1265747070313,1144.516216430664,35.81999969482422,35.81999969482422,17463.80078125,17463.80078125,89.66000366210938,89.66000366210938,6.48422363033757,4.95303550973656,,49.84498034657487,0.0
2022-02-10,1083.406494140625,1098.854248046875,1105.6151123046875,1091.4932861328125,1105.6151123046875,12464491.0,-0.0010277568640842,0.242835191916949,0.0120286981071469,-0.0555510861847918,1091.1265747070313,1144.516216430664,36.09000015258789,36.09000015258789,17605.849609375,17605.849609375,89.87999725341797,89.87999725341797,6.48422363033757,4.95303550973656,,49.25781569009735,0.0
2022-02-11,1081.2906494140625,1096.708251953125,1100.4464111328125,1081.8017578125,1095.2545166015625,15943370.0,-0.0019529555508533,0.242835191916949,0.0193456184320439,-0.0626750090421117,1091.1265747070313,1144.516216430664,35.22999954223633,35.22999954223633,17374.75,17374.75,93.0999984741211,93.0999984741211,6.48422363033757,4.95303550973656,,48.46594015579527,0.0
2022-02-14,1064.068359375,1079.240478515625,1086.80908203125,1067.4490966796875,1080.0250244140625,10719633.0,-0.0159275307230253,0.242835191916949,0.0092571462313713,-0.0789484000292899,1091.1265747070313,1144.516216430664,35.22999954223633,35.22999954223633,16842.80078125,16842.80078125,95.45999908447266,95.45999908447266,6.48422363033757,4.95303550973656,,48.19287608029161,0.0
2022-02-15,1100.1961669921875,1115.883544921875,1118.6295166015625,1077.9251708984375,1085.078369140625,11212671.0,0.0339525250411616,0.242835191916949,0.0262727113104666,-0.0526202763363905,1091.1265747070313,1144.516216430664,35.689998626708984,35.689998626708984,17352.44921875,17352.44921875,92.06999969482422,92.06999969482422,6.48422363033757,4.95303550973656,,49.94307260301176,0.0
2022-02-16,1097.9212646484375,1113.5760498046875,1122.8291015625,1105.7305908203125,1121.444580078125,10392840.0,-0.0020677242949949,0.2335304517772071,0.0123558188586123,-0.0431635259253712,1091.1265747070313,1144.516216430664,35.58000183105469,35.58000183105469,17322.19921875,17322.19921875,93.66000366210938,93.66000366210938,6.48422363033757,4.95303550973656,,49.85495042716896,0.0
2022-02-17,1111.8218994140625,1127.6748046875,1132.9359130859375,1112.214599609375,1116.875732421875,12853252.0,0.0126608666879914,0.2362031426568177,0.0262278336221133,-0.0309723455045286,1091.1265747070313,1144.516216430664,35.439998626708984,35.439998626708984,17304.599609375,17304.599609375,91.76000213623048,91.76000213623048,6.48422363033757,4.95303550973656,,50.433641473626224,0.0
2022-02-18,1103.1312255859375,1118.8602294921875,1133.628173828125,1116.8988037109375,1128.0902099609375,6775458.0,-0.0078166060883537,0.228713878602656,0.0201986174426922,-0.0214131797687239,1091.1265747070313,1144.516216430664,35.33000183105469,35.33000183105469,17276.30078125,17276.30078125,91.06999969482422,91.06999969482422,6.48422363033757,4.95303550973656,,50.96476695676708,0.0
2022-02-21,1091.9833984375,1107.553466796875,1124.9058837890625,1100.4925537109375,1113.1375732421875,11107193.0,-0.0101056219694227,0.2293513290604235,0.0262342534824515,-0.0314586822140944,1091.1265747070313,1144.516216430664,35.189998626708984,35.189998626708984,17206.650390625,17206.650390625,91.06999969482422,91.06999969482422,6.48422363033757,4.95303550973656,,50.65501066628698,0.0
2022-02-22,1087.023681640625,1102.5230712890625,1105.70751953125,1083.2093505859375,1085.8629150390625,13494914.0,-0.0045419342491578,0.229630437888057,-0.0119728515211742,0.0046680084205794,1091.1265747070313,1144.516216430664,34.91999816894531,34.91999816894531,17092.19921875,17092.19921875,92.3499984741211,92.3499984741211,6.48422363033757,4.95303550973656,,50.99672024328166,0.0
2022-02-23,1080.2213134765625,1095.6236572265625,1110.6224365234375,1092.8316650390625,1108.1072998046875,7310110.0,-0.006257792060055,0.2289828608090967,-0.0161213301370409,0.000337094236378,1091.1265747070313,1144.516216430664,34.900001525878906,34.900001525878906,17063.25,17063.25,92.0999984741211,92.0999984741211,6.48422363033757,4.95303550973656,,51.115704184093154,0.0
2022-02-24,1026.393310546875,1041.0281982421875,1079.863525390625,1035.3287353515625,1063.757080078125,24846650.0,-0.049830532186454,0.2544798886988139,-0.0768365768943829,-0.035220884962657,1091.1265747070313,1144.516216430664,33.43000030517578,33.43000030517578,16247.9501953125,16247.9501953125,92.80999755859376,92.80999755859376,6.48422363033757,4.95303550973656,,47.36053780590984,0.0
2022-02-25,1039.224853515625,1054.0426025390625,1065.1185302734375,1050.489013671875,1052.2657470703125,14570089.0,0.012501584759855,0.2574014869629294,-0.057931795046748,-0.0222187664239746,1091.1265747070313,1144.516216430664,34.22999954223633,34.22999954223633,16658.400390625,16658.400390625,91.58999633789062,91.58999633789062,6.48422363033757,4.95303550973656,,48.89189894363261,0.0
2022-02-28,1073.6236572265625,1088.931884765625,1092.5316162109375,1035.1441650390625,1035.1441650390625,21297446.0,0.0331004436571822,0.2780424308633694,-0.0168132054362805,-0.0113342537517617,1091.1265747070313,1144.516216430664,34.709999084472656,34.709999084472656,16793.900390625,16793.900390625,95.72000122070312,95.72000122070312,6.48422363033757,4.95303550973656,,47.68612514716696,0.0
2022-03-02,1091.369140625,1106.930419921875,1108.0611572265625,1074.9254150390625,1077.3482666015625,21471786.0,0.0165285882804393,0.2825919234084041,0.0039975752670047,0.0083448880539864,1091.1265747070313,1144.516216430664,34.599998474121094,34.599998474121094,16605.94921875,16605.94921875,110.5999984741211,110.5999984741211,6.48422363033757,4.95303550973656,,46.96180605121166,0.0
2022-03-03,1082.1551513671875,1097.5850830078125,1114.452880859375,1093.7777099609375,1107.599609375,10186748.0,-0.0084425964733947,0.281696982980106,0.0017902237870137,-0.0022025792091109,1091.1265747070313,1144.516216430664,34.970001220703125,34.970001220703125,16498.05078125,16498.05078125,107.66999816894533,107.66999816894533,6.48422363033757,4.95303550973656,,48.347403032945344,0.0
2022-03-04,1058.1531982421875,1073.240966796875,1091.1240234375,1070.8411865234375,1085.9090576171875,10805667.0,-0.0221797707054076,0.2877428573627508,0.0309431943573272,-0.0115608412847898,1091.1265747070313,1144.516216430664,34.9900016784668,34.9900016784668,16245.349609375,16245.349609375,115.68000030517578,115.68000030517578,6.48422363033757,4.95303550973656,,47.08982160649996,0.0
2022-03-07,1019.0223388671876,1033.552001953125,1067.0338134765625,1025.45263671875,1051.61962890625,17983310.0,-0.0369803346434187,0.3017418218991326,-0.0194399841190227,-0.0393554621308166,1091.1265747070313,1144.516216430664,34.939998626708984,34.939998626708984,15863.150390625,15863.150390625,119.4000015258789,119.4000015258789,6.48422363033757,4.95303550973656,,45.3280187047833,0.0
2022-03-08,1017.1793212890624,1031.682861328125,1036.5286865234375,1006.0696411132812,1020.6068725585938,21289374.0,-0.0018086135188891,0.3016060479287101,-0.0525736700729098,-0.0352165911476289,1091.1265747070313,1144.516216430664,35.7599983215332,35.7599983215332,16013.4501953125,16013.4501953125,123.6999969482422,123.6999969482422,6.48422363033757,4.95303550973656,,45.49144059363178,0.0
2022-03-09,1071.143798828125,1086.416748046875,1092.3701171875,1031.059814453125,1031.9136962890625,20414228.0,0.0530530619425824,0.3225409484220229,-0.0185320814415665,-0.0008275945624713,1091.1265747070313,1144.516216430664,36.310001373291016,36.310001373291016,16345.349609375,16345.349609375,108.6999969482422,108.6999969482422,6.48422363033757,4.95303550973656,,46.66905680800345,0.0
2022-03-10,1088.50244140625,1104.02294921875,1109.9071044921875,1089.1396484375,1107.599609375,17980493.0,0.0162057070181576,0.3259279094491444,0.0058654159073616,0.0036710426154977,1091.1265747070313,1144.516216430664,36.27999877929688,36.27999877929688,16594.900390625,16594.900390625,106.0199966430664,106.0199966430664,6.48422363033757,4.95303550973656,,45.86006983104288,0.0
2022-03-11,1091.64208984375,1107.207275390625,1112.6761474609375,1096.546630859375,1096.546630859375,12257423.0,0.002884374272458,0.3227384246738996,0.0316484339481224,0.0076015749837807,1091.1265747070313,1144.516216430664,36.09999847412109,36.09999847412109,16630.44921875,16630.44921875,109.33000183105467,109.33000183105467,6.48422363033757,4.95303550973656,,45.85355020933808,0.0
2022-03-14,1100.605712890625,1116.298828125,1118.8602294921875,1095.6005859375,1101.553955078125,8340678.0,0.0082111372676716,0.3233337466766716,0.0800604372560966,0.0178629709662514,1091.1265747070313,1144.516216430664,36.75,36.75,16871.30078125,16871.30078125,103.01000213623048,103.01000213623048,6.48422363033757,4.95303550973656,,47.56207559677938,0.0
2022-03-15,1075.398193359375,1090.7318115234375,1120.49853515625,1080.3018798828125,1120.49853515625,15925769.0,-0.0229033151800067,0.3247809610079161,0.0572356032528584,0.0106476561252415,1091.1265747070313,1144.516216430664,36.0099983215332,36.0099983215332,16663.0,16663.0,96.44000244140624,96.44000244140624,6.48422363033757,4.95303550973656,,46.5988381815471,0.0
2022-03-16,1093.5531005859375,1109.1456298828125,1111.2454833984375,1097.03125,1099.2926025390625,11149828.0,0.0168820324775229,0.3283124135648759,0.0209209088287951,-0.0060380744866721,1091.1220239257811,1144.516216430664,36.45000076293945,36.45000076293945,16975.349609375,16975.349609375,95.04000091552734,95.04000091552734,6.48422363033757,4.95303550973656,,45.69156138706956,0.0
2022-03-17,1129.203369140625,1145.30419921875,1152.5496826171875,1114.5682373046875,1122.7137451171875,21422098.0,0.0326004000496964,0.3412116286695058,0.037391673354258,0.028492120063094,1091.3367895507813,1144.516216430664,36.52999877929688,36.52999877929688,17287.05078125,17287.05078125,102.9800033569336,102.9800033569336,6.48422363033757,4.95303550973656,,45.05892891844579,0.0
2022-03-21,1122.6966552734375,1138.7047119140625,1146.3656005859375,1125.59814453125,1127.9056396484375,11999466.0,-0.005762216129535,0.3391943841756891,0.0284475706081765,0.0097810232602055,1091.3167700195313,1144.516216430664,36.290000915527344,36.290000915527344,17117.599609375,17117.599609375,112.12000274658205,112.12000274658205,6.48422363033757,4.95303550973656,,44.35258766809839,0.0
2022-03-22,1151.703857421875,1168.1253662109375,1169.8790283203125,1132.3360595703125,1135.335693359375,22557065.0,0.0258370789760415,0.3444987563159051,0.046427293564601,0.0440315990603363,1092.3601147460938,1144.516216430664,36.84000015258789,36.84000015258789,17315.5,17315.5,111.76000213623048,111.76000213623048,6.48422363033757,4.95303550973656,,46.13018714523322,0.0
2022-03-23,1155.366455078125,1171.84033203125,1183.6778564453125,1164.3641357421875,1164.3641357421875,15462187.0,0.003180155760222,0.3434254426497918,0.0743615362314695,0.0580439745982572,1093.2992578125,1144.516216430664,36.900001525878906,36.900001525878906,17245.650390625,17245.650390625,114.93000030517578,114.93000030517578,6.48422363033757,4.95303550973656,,46.358390826604726,0.0
2022-03-24,1173.3167724609375,1190.0465087890625,1192.5848388671875,1158.3646240234375,1158.3646240234375,13168266.0,0.0155364709646159,0.3430092198648019,0.0729399165273838,0.0793847386011608,1094.5792041015625,1144.516216430664,37.310001373291016,37.310001373291016,17222.75,17222.75,112.33999633789062,112.33999633789062,6.48422363033757,4.95303550973656,,47.41821996163741,0.0
2022-03-25,1181.1429443359375,1197.984375,1207.2835693359375,1189.2850341796875,1191.8233642578125,14222488.0,0.0066701269927176,0.3422507699090806,0.0459966526975923,0.093426809488299,1095.855966796875,1144.516216430664,36.95000076293945,36.95000076293945,17153.0,17153.0,113.9000015258789,113.9000015258789,6.48422363033757,4.95303550973656,,47.032760450207775,0.0
2022-03-28,1193.018798828125,1210.029541015625,1213.629150390625,1193.6693115234375,1204.5145263671875,9891424.0,0.0100545446672115,0.3426038225636695,0.0626368157635244,0.1623407777204528,1096.7737255859374,1144.516216430664,36.91999816894531,36.91999816894531,17222.0,17222.0,105.95999908447266,105.95999908447266,6.48422363033757,4.95303550973656,,49.69833390623221,0.0
2022-03-29,1193.291748046875,1210.306396484375,1217.4365234375,1203.314697265625,1217.4365234375,8684065.0,0.0002287886989023,0.3423635120655475,0.0361098822036558,0.1482517416804001,1097.5677197265625,1144.516216430664,36.93999862670898,36.93999862670898,17325.30078125,17325.30078125,104.23999786376952,104.23999786376952,6.48422363033757,4.95303550973656,,48.6908502367747,0.0
2022-03-30,1216.2244873046875,1233.5660400390625,1240.5115966796875,1207.791259765625,1218.3134765625,15811550.0,0.0192180489769981,0.3401656498135841,0.0526742246661882,0.1328219894543851,1098.78669921875,1144.516216430664,37.290000915527344,37.290000915527344,17498.25,17498.25,107.81999969482422,107.81999969482422,6.48422363033757,4.95303550973656,,48.30726346388257,0.0
2022-03-31,1198.8428955078125,1215.9366455078125,1232.066162109375,1213.0985107421875,1229.8740234375,13223718.0,-0.0142914338416215,0.3327549886620338,0.0217555255716117,0.0984760800743045,1099.537470703125,1144.516216430664,37.2400016784668,37.2400016784668,17464.75,17464.75,100.27999877929688,100.27999877929688,6.48422363033757,4.95303550973656,,48.250628342739056,0.0
2022-04-01,1208.4437255859375,1225.67431640625,1229.96630859375,1210.0526123046875,1216.5135498046875,7922880.0,0.008008413874829,0.3326822456298383,0.0231138672765378,0.1167009869695652,1100.7573608398438,1144.516216430664,37.209999084472656,37.209999084472656,17670.44921875,17670.44921875,99.2699966430664,99.2699966430664,6.48422363033757,4.95303550973656,,48.31913644849384,0.0
2022-04-04,1212.015625,1229.297119140625,1234.5120849609375,1219.12109375,1225.48974609375,7929162.0,0.0029557846496579,0.3315254624073201,0.0159233250897095,0.1454065696851929,1102.0505078125,1144.516216430664,37.310001373291016,37.310001373291016,18053.400390625,18053.400390625,103.27999877929688,103.27999877929688,6.48422363033757,4.95303550973656,,48.71494482293093,0.0
2022-04-05,1194.88427734375,1211.921630859375,1232.158447265625,1209.45263671875,1223.482177734375,13149870.0,-0.0141345930719746,0.3338295018716493,0.0013345682641998,0.1725790807216867,1103.4028002929688,1144.516216430664,37.380001068115234,37.380001068115234,17957.400390625,17957.400390625,101.95999908447266,101.95999908447266,6.48422363033757,4.95303550973656,,49.39247274124785,0.0
2022-04-06,1191.6993408203125,1208.691162109375,1215.8212890625,1193.9462890625,1193.9462890625,12257215.0,-0.0026654769703035,0.3320059436761784,-0.020164983307256,0.1715725200843469,1104.6877563476562,1144.516216430664,36.720001220703125,36.720001220703125,17807.650390625,17807.650390625,96.2300033569336,96.2300033569336,6.48422363033757,4.95303550973656,,49.39863342725281,0.0
2022-04-07,1170.677734375,1187.369873046875,1202.6685791015625,1184.6700439453125,1197.63818359375,15496499.0,-0.0176400252355952,0.3367716431938579,-0.0234936214230824,0.092923037649818,1106.4618505859376,1144.516216430664,36.31999969482422,36.31999969482422,17639.55078125,17639.55078125,96.02999877929688,96.02999877929688,6.48422363033757,4.95303550973656,,46.74233676758905,0.0
2022-04-08,1190.1522216796875,1207.1220703125,1211.4371337890625,1181.4395751953125,1181.4395751953125,15152495.0,0.0166352248213592,0.3380187706594371,-0.0151364134870086,0.0933849814265137,1108.6677490234374,1144.516216430664,36.31999969482422,36.31999969482422,17784.349609375,17784.349609375,98.26000213623048,98.26000213623048,6.48422363033757,4.95303550973656,,46.75740239760314,0.0
2022-04-11,1187.67236328125,1204.60693359375,1217.6904296875,1192.0540771484375,1199.8995361328125,9254209.0,-0.0020836480857361,0.2986467373373648,-0.0200849405045829,0.087968643139479,1111.14392578125,1144.516216430664,35.79999923706055,35.79999923706055,17674.94921875,17674.94921875,94.29000091552734,94.29000091552734,6.48422363033757,4.95303550973656,,49.22885720159985,0.0
2022-04-12,1165.30859375,1181.9241943359375,1201.0994873046875,1179.316650390625,1193.9000244140625,13217742.0,-0.0188299149013321,0.3055756696777612,-0.0247519229724046,0.0587884290455296,1113.19330078125,1144.516216430664,35.25,35.25,17530.30078125,17530.30078125,100.5999984741211,100.5999984741211,6.48422363033757,4.95303550973656,,47.15773179539014,0.0
2022-04-13,1161.0313720703125,1177.5860595703125,1196.4844970703125,1174.747802734375,1188.13134765625,10354235.0,-0.0036704626590998,0.2934942222901308,-0.0257346527765044,0.0796292752207745,1114.6952905273438,1144.516216430664,35.099998474121094,35.099998474121094,17475.650390625,17475.650390625,104.25,104.25,6.48422363033757,4.95303550973656,,48.7753324077929,0.0
2022-04-18,1157.4822998046875,1173.986328125,1181.3472900390625,1163.810302734375,1168.9791259765625,9974224.0,-0.0030568271891709,0.2909984208900958,-0.0112716200051051,0.0584600776903252,1116.198193359375,1144.516216430664,33.630001068115234,33.630001068115234,17173.650390625,17173.650390625,108.20999908447266,108.20999908447266,6.48422363033757,4.95303550973656,,48.07978702894047,0.0
2022-04-19,1201.5958251953125,1218.728759765625,1231.2816162109375,1177.3092041015625,1180.5166015625,26141820.0,0.0381116198477236,0.3071422279310154,0.0096152435857947,0.064109316384507,1118.5392309570314,1144.516216430664,32.59000015258789,32.59000015258789,16958.650390625,16958.650390625,102.55999755859376,102.55999755859376,6.48422363033757,4.95303550973656,,48.31621424579796,0.0
2022-04-20,1236.9273681640625,1254.564208984375,1261.7406005859375,1222.5592041015625,1226.251220703125,25072240.0,0.0294038496372164,0.305791893032054,0.0414718792872581,0.1017467294964049,1121.8671899414062,1144.516216430664,32.869998931884766,32.869998931884766,17136.55078125,17136.55078125,102.75,102.75,6.48422363033757,4.95303550973656,,49.734419437892825,0.0
2022-04-21,1265.888916015625,1283.938720703125,1287.123046875,1260.8175048828125,1269.5399169921875,21708633.0,0.0234141054656664,0.2822584865916968,0.0863121775683077,0.099144461362973,1125.969580078125,1144.516216430664,33.43000030517578,33.43000030517578,17392.599609375,17392.599609375,103.79000091552734,103.79000091552734,6.48422363033757,4.95303550973656,,51.570327738379305,0.0
