Date,TCS_NS_AdjClose,TCS_NS_Close,TCS_NS_High,TCS_NS_Low,TCS_NS_Open,TCS_NS_Volume,returns,volatility_30d,momentum_5d,momentum_20d,sma_50,sma_200,sector_ITBEES_NS_AdjClose,sector_ITBEES_NS_Close,macro_NSEI_AdjClose,macro_NSEI_Close,comm_CL_F_AdjClose,comm_CL_F_Close,econ_IND_GDP,econ_IND_CPI,econ_US_RATE,credit_score,avg_sentiment_score
2022-01-17,3794.268798828125,4019.14990234375,4043.0,3962.300048828125,3992.699951171875,3442604.0,0.0128523524683759,0.2253168232317284,0.0359034590959999,-0.002729813308651,3536.720498046875,3249.510540771485,39.63999938964844,39.63999938964844,18308.099609375,18308.099609375,83.81999969482422,83.81999969482422,6.48422363033757,4.95303550973656,,51.77352026581431,0.0
2022-01-18,3767.31640625,3990.60009765625,4041.699951171875,3980.0,4033.949951171875,2389041.0,-0.0071034483868009,0.2253168232317284,0.0190761834160773,-0.002729813308651,3536.720498046875,3249.510540771485,39.0,39.0,18113.05078125,18113.05078125,85.43000030517578,85.43000030517578,6.48422363033757,4.95303550973656,,51.23512305932105,0.0
2022-01-19,3702.110107421875,3914.64990234375,4012.0,3910.5,4012.0,3102539.0,-0.0173084211137528,0.2253168232317284,0.0159665989817583,-0.002729813308651,3536.720498046875,3249.510540771485,38.16999816894531,38.16999816894531,17938.400390625,17938.400390625,86.95999908447266,86.95999908447266,6.48422363033757,4.95303550973656,,51.16810399746245,0.0
2022-01-20,3618.79345703125,3826.550048828125,3920.0,3811.0,3910.0,6176776.0,-0.0225051789312247,0.2253168232317284,-0.0165794967142748,-0.002729813308651,3536.720498046875,3249.510540771485,37.56999969482422,37.56999969482422,17757.0,17757.0,86.9000015258789,86.9000015258789,6.48422363033757,4.95303550973656,,51.04471671065952,0.0
2022-01-21,3625.365478515625,3833.5,3851.550048828125,3771.10009765625,3807.0,3112358.0,0.0018160808463951,0.2253168232317284,-0.0322351556625903,-0.002729813308651,3536.720498046875,3249.510540771485,36.709999084472656,36.709999084472656,17617.150390625,17617.150390625,85.13999938964844,85.13999938964844,6.48422363033757,4.95303550973656,,50.98413429413112,0.0
2022-01-24,3566.59033203125,3771.35009765625,3849.64990234375,3740.10009765625,3840.0,3258414.0,-0.0162121989721267,0.2253168232317284,-0.0600058875288946,-0.002729813308651,3536.720498046875,3249.510540771485,35.72999954223633,35.72999954223633,17149.099609375,17149.099609375,83.30999755859375,83.30999755859375,6.48422363033757,4.95303550973656,,50.5848420100446,0.0
2022-01-25,3565.218505859375,3769.89990234375,3809.39990234375,3722.199951171875,3769.5,3330501.0,-0.0003846323923313,0.2253168232317284,-0.0536450562143767,-0.002729813308651,3536.720498046875,3249.510540771485,35.599998474121094,35.599998474121094,17277.94921875,17277.94921875,85.5999984741211,85.5999984741211,6.48422363033757,4.95303550973656,,50.657576210094135,0.0
2022-01-27,3451.119384765625,3649.25,3733.39990234375,3625.10009765625,3731.0,5718297.0,-0.0320034020092261,0.2253168232317284,-0.0677966660562233,-0.002729813308651,3536.720498046875,3249.510540771485,34.439998626708984,34.439998626708984,17110.150390625,17110.150390625,86.61000061035156,86.61000061035156,6.48422363033757,4.95303550973656,,50.2659845558162,0.0
2022-01-28,3489.70361328125,3690.050048828125,3729.800048828125,3646.0,3646.0,3143862.0,0.011180206829688,0.2253168232317284,-0.0356720673016529,-0.002729813308651,3536.720498046875,3249.510540771485,34.720001220703125,34.720001220703125,17101.94921875,17101.94921875,86.81999969482422,86.81999969482422,6.48422363033757,4.95303550973656,,51.11553237538896,0.0
2022-01-31,3533.3955078125,3736.25,3758.0,3721.39990234375,3749.0,2739393.0,0.0125202307625684,0.2253168232317284,-0.0253684687097481,-0.002729813308651,3536.720498046875,3249.510540771485,35.70000076293945,35.70000076293945,17339.849609375,17339.849609375,88.1500015258789,88.1500015258789,6.48422363033757,4.95303550973656,,51.38831952195304,0.0
2022-02-01,3594.299072265625,3800.64990234375,3808.0,3736.39990234375,3770.0,2105169.0,0.0172365545601855,0.2253168232317284,0.0077689719465465,-0.002729813308651,3536.720498046875,3249.510540771485,36.27999877929688,36.27999877929688,17576.849609375,17576.849609375,88.19999694824219,88.19999694824219,6.48422363033757,4.95303550973656,,51.71670180850845,0.0
2022-02-02,3646.8330078125,3856.199951171875,3864.0,3800.64990234375,3827.89990234375,1984212.0,0.0146159054910699,0.2253168232317284,0.0228918653426131,-0.0056049203205272,3536.720498046875,3249.510540771485,36.68999862670898,36.68999862670898,17780.0,17780.0,88.26000213623047,88.26000213623047,6.48422363033757,4.95303550973656,,51.73514268137784,0.0
2022-02-03,3616.948974609375,3824.60009765625,3882.5,3816.050048828125,3851.0,1960538.0,-0.0081945164857029,0.2253168232317284,0.0480509571983445,-0.0076740867836058,3536.720498046875,3249.510540771485,35.95000076293945,35.95000076293945,17560.19921875,17560.19921875,90.2699966430664,90.2699966430664,6.48422363033757,4.95303550973656,,51.32395902134844,0.0
2022-02-04,3607.775634765625,3814.89990234375,3824.699951171875,3769.0,3815.300048828125,2307366.0,-0.0025362093599179,0.2253168232317284,0.0338343981520412,0.0037173839968012,3536.720498046875,3249.510540771485,35.86000061035156,35.86000061035156,17516.30078125,17516.30078125,92.30999755859376,92.30999755859376,6.48422363033757,4.95303550973656,,51.69394391350639,0.0
2022-02-07,3573.824951171875,3779.0,3831.800048828125,3756.14990234375,3791.0,1919149.0,-0.0094104198904696,0.2253168232317284,0.0114420939490027,-0.0176096762687334,3536.720498046875,3249.510540771485,35.38999938964844,35.38999938964844,17213.599609375,17213.599609375,91.31999969482422,91.31999969482422,6.48422363033757,4.95303550973656,,51.023496154475446,0.0
2022-02-08,3540.204833984375,3743.449951171875,3799.699951171875,3721.0,3791.550048828125,2946443.0,-0.0094073206289736,0.2253168232317284,-0.0150500103618679,-0.033460561738415,3536.720498046875,3249.510540771485,35.400001525878906,35.400001525878906,17266.75,17266.75,89.36000061035156,89.36000061035156,6.48422363033757,4.95303550973656,,50.68394502652901,0.0
2022-02-09,3556.376220703125,3760.550048828125,3777.949951171875,3746.10009765625,3750.0,1638721.0,0.0045679240261784,0.2253168232317284,-0.0248042032403436,-0.0379840939897603,3536.720498046875,3249.510540771485,35.81999969482422,35.81999969482422,17463.80078125,17463.80078125,89.66000366210938,89.66000366210938,6.48422363033757,4.95303550973656,,50.432192603577846,0.0
2022-02-10,3565.64453125,3770.35009765625,3789.800048828125,3758.0,3789.800048828125,2112459.0,0.0026061108194685,0.2253168232317284,-0.0141844531729717,-0.0214835208900077,3536.720498046875,3249.510540771485,36.09000015258789,36.09000015258789,17605.849609375,17605.849609375,89.87999725341797,89.87999725341797,6.48422363033757,4.95303550973656,,50.898475430779,0.0
2022-02-11,3494.33837890625,3694.949951171875,3752.5,3690.0,3752.5,3851488.0,-0.0199981102206933,0.2253168232317284,-0.0314424363772123,-0.0504006243965821,3536.720498046875,3249.510540771485,35.22999954223633,35.22999954223633,17374.75,17374.75,93.0999984741211,93.0999984741211,6.48422363033757,4.95303550973656,,49.31602134495417,0.0
2022-02-14,3531.03125,3733.75,3793.25,3710.0,3724.0,5951745.0,0.0105006633917448,0.2253168232317284,-0.0119742018024253,-0.0574169891952727,3536.720498046875,3249.510540771485,35.22999954223633,35.22999954223633,16842.80078125,16842.80078125,95.45999908447266,95.45999908447266,6.48422363033757,4.95303550973656,,49.569949991917305,0.0
2022-02-15,3610.51806640625,3817.800048828125,3835.0,3748.0,3786.0,3931683.0,0.0225109354119281,0.2253168232317284,0.0198613458031862,-0.0484284962832962,3536.720498046875,3249.510540771485,35.689998626708984,35.689998626708984,17352.44921875,17352.44921875,92.06999969482422,92.06999969482422,6.48422363033757,4.95303550973656,,51.03485557037956,0.0
2022-02-16,3606.073486328125,3813.10009765625,3854.10009765625,3806.0,3844.0,3256906.0,-0.0012310089567143,0.21921117299489,0.0139741305589919,-0.0428004718834796,3536.720498046875,3249.510540771485,35.58000183105469,35.58000183105469,17322.19921875,17322.19921875,93.66000366210938,93.66000366210938,6.48422363033757,4.95303550973656,,50.73936662215907,0.0
2022-02-17,3578.742431640625,3784.199951171875,3835.0,3779.0,3825.0,3134372.0,-0.0075791729678059,0.2195770802189292,0.0036733612326838,-0.0333236106440827,3536.720498046875,3249.510540771485,35.439998626708984,35.439998626708984,17304.599609375,17304.599609375,91.76000213623048,91.76000213623048,6.48422363033757,4.95303550973656,,51.14687886751639,0.0
2022-02-18,3587.916259765625,3793.89990234375,3815.949951171875,3757.60009765625,3769.0,3688883.0,0.0025634222915547,0.2160378808709198,0.0267798566458996,-0.0085324563648779,3536.720498046875,3249.510540771485,35.33000183105469,35.33000183105469,17276.30078125,17276.30078125,91.06999969482422,91.06999969482422,6.48422363033757,4.95303550973656,,52.11315729779947,0.0
2022-02-21,3517.46044921875,3719.39990234375,3827.800048828125,3705.550048828125,3810.0,7465922.0,-0.0196369718370955,0.220174298738915,-0.0038432967086456,-0.0297639037874481,3536.720498046875,3249.510540771485,35.189998626708984,35.189998626708984,17206.650390625,17206.650390625,91.06999969482422,91.06999969482422,6.48422363033757,4.95303550973656,,50.94722644433266,0.0
2022-02-22,3391.681396484375,3586.39990234375,3667.89990234375,3570.0,3650.0,5408531.0,-0.0357584838693243,0.2406135855375227,-0.0606108779673536,-0.0490409380567296,3536.720498046875,3249.510540771485,34.91999816894531,34.91999816894531,17092.19921875,17092.19921875,92.3499984741211,92.3499984741211,6.48422363033757,4.95303550973656,,48.50862745791919,0.0
2022-02-23,3370.30859375,3563.800048828125,3622.89990234375,3555.64990234375,3611.0,2426203.0,-0.0063015360925494,0.2382350104824722,-0.0653799467681375,-0.0546698363056973,3536.720498046875,3249.510540771485,34.900001525878906,34.900001525878906,17063.25,17063.25,92.0999984741211,92.0999984741211,6.48422363033757,4.95303550973656,,48.69281577382778,0.0
2022-02-24,3216.962158203125,3401.64990234375,3483.85009765625,3391.10009765625,3474.0,5039136.0,-0.0454992269346626,0.2666024149497883,-0.1010914533102196,-0.0678496454211775,3536.720498046875,3249.510540771485,33.43000030517578,33.43000030517578,16247.9501953125,16247.9501953125,92.80999755859376,92.80999755859376,6.48422363033757,4.95303550973656,,45.57491845522999,0.0
2022-02-25,3329.595947265625,3520.75,3530.0,3462.0,3468.0,2549723.0,0.0350124693805578,0.2871525082916239,-0.0719973081302834,-0.0458800184079476,3536.720498046875,3249.510540771485,34.22999954223633,34.22999954223633,16658.400390625,16658.400390625,91.58999633789062,91.58999633789062,6.48422363033757,4.95303550973656,,46.37465123347626,0.0
2022-02-28,3361.2294921875,3554.199951171875,3563.75,3455.89990234375,3490.0,3288942.0,0.0095007158294548,0.2827154936483598,-0.0444158390084954,-0.0487253734387597,3536.720498046875,3249.510540771485,34.709999084472656,34.709999084472656,16793.900390625,16793.900390625,95.72000122070312,95.72000122070312,6.48422363033757,4.95303550973656,,46.19493705217046,0.0
2022-03-02,3353.61669921875,3546.14990234375,3571.949951171875,3506.0,3552.5,2761341.0,-0.0022648834262714,0.2785029258998066,-0.0112229578241284,-0.0669622555629917,3536.720498046875,3249.510540771485,34.599998474121094,34.599998474121094,16605.94921875,16605.94921875,110.5999984741211,110.5999984741211,6.48422363033757,4.95303550973656,,45.17226198039173,0.0
2022-03-03,3351.961669921875,3544.39990234375,3578.60009765625,3530.10009765625,3562.85009765625,1928039.0,-0.0004935058014413,0.2785128570767647,-0.0054436925633896,-0.0808568248831057,3536.720498046875,3249.510540771485,34.970001220703125,34.970001220703125,16498.05078125,16498.05078125,107.66999816894533,107.66999816894533,6.48422363033757,4.95303550973656,,46.49975528179191,0.0
2022-03-04,3333.00048828125,3524.35009765625,3561.199951171875,3487.050048828125,3501.5,2370257.0,-0.0056567417851968,0.2756111634956347,0.0360707786948104,-0.0785049743088485,3536.720498046875,3249.510540771485,34.9900016784668,34.9900016784668,16245.349609375,16245.349609375,115.68000030517578,115.68000030517578,6.48422363033757,4.95303550973656,,46.195395756300286,0.0
2022-03-07,3295.6923828125,3484.89990234375,3548.0,3431.550048828125,3450.0,3054130.0,-0.0111935493558804,0.2706847904421214,-0.0101824861004434,-0.0865029546033283,3536.720498046875,3249.510540771485,34.939998626708984,34.939998626708984,15863.150390625,15863.150390625,119.4000015258789,119.4000015258789,6.48422363033757,4.95303550973656,,46.10532826057697,0.0
2022-03-08,3404.495849609375,3599.949951171875,3609.0,3460.0,3460.0,3300992.0,0.0330138417542549,0.2898991623520473,0.0128721818972608,-0.0473803568658213,3536.720498046875,3249.510540771485,35.7599983215332,35.7599983215332,16013.4501953125,16013.4501953125,123.6999969482422,123.6999969482422,6.48422363033757,4.95303550973656,,46.544218104978455,0.0
2022-03-09,3435.373046875,3632.60009765625,3654.0,3597.050048828125,3605.0,2719654.0,0.0090695358812575,0.2883326234789035,0.0243785605180508,-0.0296117857653424,3536.720498046875,3249.510540771485,36.310001373291016,36.310001373291016,16345.349609375,16345.349609375,108.6999969482422,108.6999969482422,6.48422363033757,4.95303550973656,,48.43105794411501,0.0
2022-03-10,3424.35546875,3620.949951171875,3684.0,3615.0,3684.0,2005441.0,-0.0032070980282685,0.2883887975776705,0.0215974423209357,-0.0371222682191434,3536.720498046875,3249.510540771485,36.27999877929688,36.27999877929688,16594.900390625,16594.900390625,106.0199966430664,106.0199966430664,6.48422363033757,4.95303550973656,,47.24990403660103,0.0
2022-03-11,3403.739501953125,3599.14990234375,3639.85009765625,3592.85009765625,3603.25,1623423.0,-0.0060203933221922,0.2737176711781013,0.0212238233749415,-0.0454069461714167,3536.720498046875,3249.510540771485,36.09999847412109,36.09999847412109,16630.44921875,16630.44921875,109.33000183105467,109.33000183105467,6.48422363033757,4.95303550973656,,47.36533628447423,0.0
2022-03-14,3445.208740234375,3643.0,3648.35009765625,3580.0,3580.0,1765688.0,0.0121834347950111,0.2740990060055659,0.04536720666092,-0.0140597828099443,3536.720498046875,3249.510540771485,36.75,36.75,16871.30078125,16871.30078125,103.01000213623048,103.01000213623048,6.48422363033757,4.95303550973656,,49.37115888668906,0.0
2022-03-15,3398.7744140625,3593.89990234375,3659.0,3585.39990234375,3659.0,3651133.0,-0.0134779427526693,0.2739033013204995,-0.001680552951043,-0.0374555835317231,3536.720498046875,3249.510540771485,36.0099983215332,36.0099983215332,16663.0,16663.0,96.44000244140624,96.44000244140624,6.48422363033757,4.95303550973656,,47.859755209328966,0.0
2022-03-16,3457.408203125,3655.89990234375,3668.0,3616.25,3640.5,3090475.0,0.0172514506464158,0.273911993518166,0.0064141960565371,-0.0424066187913162,3533.785908203125,3249.510540771485,36.45000076293945,36.45000076293945,16975.349609375,16975.349609375,95.04000091552734,95.04000091552734,6.48422363033757,4.95303550973656,,47.90130585453348,0.0
2022-03-17,3473.343505859375,3672.75,3710.0,3660.300048828125,3696.60009765625,3600452.0,0.0046090313316118,0.2704204434584399,0.0143057686494378,-0.0368073421054716,3529.905009765625,3249.510540771485,36.52999877929688,36.52999877929688,17287.05078125,17287.05078125,102.9800033569336,102.9800033569336,6.48422363033757,4.95303550973656,,47.44305442984739,0.0
2022-03-21,3429.793701171875,3626.699951171875,3713.949951171875,3615.0,3696.0,2413831.0,-0.0125382947623905,0.2716475789152603,0.0076545808525592,-0.0416204108884322,3525.6024755859376,3249.510540771485,36.290000915527344,36.290000915527344,17117.599609375,17117.599609375,112.12000274658205,112.12000274658205,6.48422363033757,4.95303550973656,,46.912430232452,0.0
2022-03-22,3500.01220703125,3700.949951171875,3711.0,3625.0,3640.0,2907611.0,0.020473098960845,0.2790630317038884,0.0159071542333155,-0.0245000290893403,3523.714443359375,3249.510540771485,36.84000015258789,36.84000015258789,17315.5,17315.5,111.76000213623048,111.76000213623048,6.48422363033757,4.95303550973656,,48.037838524899456,0.0
2022-03-23,3510.840576171875,3712.39990234375,3729.800048828125,3690.0,3708.0,1596195.0,0.003093808964115,0.278085450119878,0.0329725214023322,-0.0018820035484251,3521.173515625,3249.510540771485,36.900001525878906,36.900001525878906,17245.650390625,17245.650390625,114.93000030517578,114.93000030517578,6.48422363033757,4.95303550973656,,48.36675077644111,0.0
2022-03-24,3546.2578125,3749.85009765625,3758.199951171875,3695.0,3700.0,1879046.0,0.0100879648504983,0.2783649249099571,0.0256983278094535,0.0455751581430525,3518.8434130859373,3249.510540771485,37.310001373291016,37.310001373291016,17222.75,17222.75,112.33999633789062,112.33999633789062,6.48422363033757,4.95303550973656,,49.97922226029609,0.0
2022-03-25,3506.159423828125,3707.449951171875,3779.5,3672.0,3759.89990234375,1690133.0,-0.0113072401364995,0.2800011126346571,0.0094479333568335,0.0403081279649142,3515.0306884765623,3249.510540771485,36.95000076293945,36.95000076293945,17153.0,17153.0,113.9000015258789,113.9000015258789,6.48422363033757,4.95303550973656,,49.07428565518099,0.0
2022-03-28,3506.395751953125,3707.699951171875,3713.0,3661.199951171875,3695.0,1760990.0,6.740370200897239e-05,0.2798669854452729,0.0223343027177047,0.0899710905867996,3512.2800244140626,3249.510540771485,36.91999816894531,36.91999816894531,17222.0,17222.0,105.95999908447266,105.95999908447266,6.48422363033757,4.95303550973656,,51.250276824536485,0.0
2022-03-29,3504.173828125,3705.35009765625,3722.0,3691.0,3694.75,2689063.0,-0.0006336774241434,0.273646403433339,0.0011890304512052,0.0524321520161459,3508.7674462890627,3249.510540771485,36.93999862670898,36.93999862670898,17325.30078125,17325.30078125,104.23999786376952,104.23999786376952,6.48422363033757,4.95303550973656,,50.069178495576345,0.0
2022-03-30,3528.950927734375,3731.550048828125,3738.0,3706.199951171875,3738.0,1583455.0,0.0070707393025171,0.2727075660493859,0.0051584089820013,0.0498988349164226,3504.424018554688,3249.510540771485,37.290000915527344,37.290000915527344,17498.25,17498.25,107.81999969482422,107.81999969482422,6.48422363033757,4.95303550973656,,49.80651146944352,0.0
2022-03-31,3536.894775390625,3739.949951171875,3754.64990234375,3720.199951171875,3740.0,2168110.0,0.0022510507567046,0.2644516262728158,-0.0026402584370408,0.0546508717631835,3499.2765380859373,3249.510540771485,37.2400016784668,37.2400016784668,17464.75,17464.75,100.27999877929688,100.27999877929688,6.48422363033757,4.95303550973656,,51.009242038227576,0.0
2022-04-01,3554.673583984375,3758.75,3763.0,3728.050048828125,3748.0,1387014.0,0.0050266716209521,0.2649334249624995,0.0138368380589153,0.0604756062342517,3495.023681640625,3249.510540771485,37.209999084472656,37.209999084472656,17670.44921875,17670.44921875,99.2699966430664,99.2699966430664,6.48422363033757,4.95303550973656,,50.88566087797511,0.0
2022-04-04,3565.64453125,3770.35009765625,3780.0,3737.10009765625,3762.0,1472994.0,0.0030863445001123,0.2642044284982932,0.0168973451624427,0.0698001826842573,3492.294370117188,3249.510540771485,37.310001373291016,37.310001373291016,18053.400390625,18053.400390625,103.27999877929688,103.27999877929688,6.48422363033757,4.95303550973656,,50.87378738317648,0.0
2022-04-05,3607.68115234375,3814.800048828125,3835.60009765625,3772.0,3772.0,2314947.0,0.0117893471223318,0.2663231178021099,0.0295382961278876,0.0946656220581494,3492.072124023437,3249.510540771485,37.380001068115234,37.380001068115234,17957.400390625,17957.400390625,101.95999908447266,101.95999908447266,6.48422363033757,4.95303550973656,,51.777056597468665,0.0
2022-04-06,3551.458740234375,3755.35009765625,3809.300048828125,3731.14990234375,3809.300048828125,2051729.0,-0.0155840856592467,0.2639323589948402,0.0063780463262066,0.0431672991000597,3490.5939892578126,3249.510540771485,36.720001220703125,36.720001220703125,17807.650390625,17807.650390625,96.2300033569336,96.2300033569336,6.48422363033757,4.95303550973656,,50.53834827986056,0.0
2022-04-07,3484.125,3684.14990234375,3745.5,3679.0,3745.5,2494829.0,-0.018959460086514,0.2479074510210044,-0.0149198035965876,0.0141911671483094,3488.9446826171875,3249.510540771485,36.31999969482422,36.31999969482422,17639.55078125,17639.55078125,96.02999877929688,96.02999877929688,6.48422363033757,4.95303550973656,,50.1916297136875,0.0
2022-04-08,3485.543212890625,3685.64990234375,3705.0,3642.5,3690.0,2296773.0,0.0004070499452875,0.2469475872202736,-0.019447740969865,0.0178683973375464,3487.3511767578125,3249.510540771485,36.31999969482422,36.31999969482422,17784.349609375,17784.349609375,98.26000213623048,98.26000213623048,6.48422363033757,4.95303550973656,,50.2906455269002,0.0
2022-04-11,3495.709228515625,3696.39990234375,3712.35009765625,3656.10009765625,3690.0,2291660.0,0.0029166230352282,0.2033389000895549,-0.019613649684215,0.0270202013137978,3488.2429736328127,3249.510540771485,35.79999923706055,35.79999923706055,17674.94921875,17674.94921875,94.29000091552734,94.29000091552734,6.48422363033757,4.95303550973656,,53.42832929903008,0.0
2022-04-12,3490.697265625,3691.10009765625,3739.0,3648.35009765625,3683.0,4483476.0,-0.0014337470776289,0.1792600782178373,-0.0324263375223031,0.0132034163443839,3488.2628466796878,3249.510540771485,35.25,35.25,17530.30078125,17530.30078125,100.5999984741211,100.5999984741211,6.48422363033757,4.95303550973656,,53.520297819957946,0.0
2022-04-13,3463.1298828125,3661.949951171875,3709.85009765625,3655.550048828125,3707.0,1621672.0,-0.0078973857412307,0.1797199288391512,-0.0248711484160578,0.0189349044419446,3486.857534179688,3249.510540771485,35.099998474121094,35.099998474121094,17475.650390625,17475.650390625,104.25,104.25,6.48422363033757,4.95303550973656,,54.093065788985385,0.0
2022-04-18,3336.5,3528.050048828125,3610.0,3522.5,3610.0,3820792.0,-0.0365651555377589,0.2101488418558593,-0.0423707530585154,-0.0349707630749867,3481.701552734375,3249.510540771485,33.630001068115234,33.630001068115234,17173.650390625,17173.650390625,108.20999908447266,108.20999908447266,6.48422363033757,4.95303550973656,,50.28399942132776,0.0
2022-04-19,3283.397705078125,3471.89990234375,3563.550048828125,3439.14990234375,3550.0,3170014.0,-0.0159155686863105,0.2151039169251138,-0.0579954100310399,-0.0546867306561588,3474.4328466796874,3249.510540771485,32.59000015258789,32.59000015258789,16958.650390625,16958.650390625,102.55999755859376,102.55999755859376,6.48422363033757,4.95303550973656,,50.19250519396705,0.0
2022-04-20,3363.6884765625,3556.800048828125,3569.14990234375,3480.0,3500.0,2640370.0,0.0244535626495068,0.226360538140116,-0.0377665141242838,-0.0192738194681472,3469.36763671875,3249.510540771485,32.869998931884766,32.869998931884766,17136.55078125,17136.55078125,102.75,102.75,6.48422363033757,4.95303550973656,,50.68240307317988,0.0
2022-04-21,3431.637451171875,3628.64990234375,3644.0,3567.39990234375,3580.0,2280996.0,0.0202007335348768,0.2306305254531997,-0.0169192026575099,-0.0195355763965666,3465.844873046875,3249.510540771485,33.43000030517578,33.43000030517578,17392.599609375,17392.599609375,103.79000091552734,103.79000091552734,6.48422363033757,4.95303550973656,,50.66869066044247,0.0
2022-04-22,3416.412109375,3612.550048828125,3617.0,3571.5,3581.10009765625,1581465.0,-0.0044367570914799,0.2107801496838418,-0.0134900436941045,-0.0268962559672354,3462.696616210937,3249.510540771485,33.25,33.25,17171.94921875,17171.94921875,102.06999969482422,102.06999969482422,6.48422363033757,4.95303550973656,,51.56118346173896,0.0
2022-04-25,3355.5556640625,3548.199951171875,3584.0,3533.10009765625,3558.0,1960694.0,-0.0178129696781905,0.2153039729260746,0.0057112735089164,-0.0537756019219203,3459.0036328125,3249.510540771485,32.56999969482422,32.56999969482422,16953.94921875,16953.94921875,98.54000091552734,98.54000091552734,6.48422363033757,4.95303550973656,,50.80317010538767,0.0
2022-04-26,3353.7587890625,3546.300048828125,3587.89990234375,3518.14990234375,3575.14990234375,1943469.0,-0.0005354925323529,0.215172193865459,0.0214293516364325,-0.0434665445415569,3454.951284179688,3249.510540771485,32.529998779296875,32.529998779296875,17200.80078125,17200.80078125,101.6999969482422,101.6999969482422,6.48422363033757,4.95303550973656,,51.02127211657936,0.0
